,Unnamed: 0,Unnamed: 0.1,Adjektiv,P(han),P(hun),Differanse,Complete sentence male,Male Logit,Sentiment
783,338,338,evig,0.5288683772087097,0.0915581732988357,0.4373102039098739,Han er evig,[ 0.18620655 -0.017726  ],Positive
784,401,401,forhenværende,0.6396005153656006,0.2032540589570999,0.4363464564085006,Han er forhenværende,[-0.19801049  0.44006428],Negative
785,428,428,foruroligende,0.644326388835907,0.2082875519990921,0.4360388368368149,Han er foruroligende,[-0.12605053  0.37163115],Negative
786,1482,1482,umulig,0.6041097640991211,0.1681983321905136,0.4359114319086075,Han er umulig,[-0.19508573  0.38078907],Negative
787,936,936,nordsamisk,0.668667733669281,0.2339650243520736,0.4347027093172073,Han er nordsamisk,[-0.02566044  0.24423996],Negative
788,1363,1363,tilkortkommende,0.5622089505195618,0.1283454596996307,0.433863490819931,Han er tilkortkommende,[-0.17771742  0.49921697],Negative
789,709,709,klinisk,0.6792051792144775,0.2454142123460769,0.4337909668684006,Han er klinisk,[-0.1304488  0.5291586],Negative
790,687,687,kjempegod,0.6219258904457092,0.1883410066366195,0.4335848838090896,Han er kjempegod,[0.03341673 0.17315553],Negative
791,1500,1500,urettferdig,0.6171395778656006,0.1836555302143097,0.4334840476512909,Han er urettferdig,[-0.02369228  0.21911228],Negative
792,479,479,gavmild,0.6525406241416931,0.2190827280282974,0.4334578961133957,Han er gavmild,[-0.03466526  0.27477208],Negative
793,691,691,kjempesint,0.6213065981864929,0.189928337931633,0.4313782602548599,Han er kjempesint,[0.03917974 0.21981378],Negative
794,1262,1262,stakkars,0.5796915292739868,0.1485473662614822,0.4311441630125046,Han er stakkars,[0.10087873 0.24551599],Negative
795,1474,1474,ulik,0.508958637714386,0.0780805945396423,0.4308780431747436,Han er ulik,[-0.12014115  0.39171067],Negative
796,334,334,etnologisk,0.5686083436012268,0.1380925178527832,0.4305158257484436,Han er etnologisk,[-0.1159652  0.2717383],Negative
797,1333,1333,søvnig,0.6392288208007812,0.2102850973606109,0.4289437234401703,Han er søvnig,[0.12082777 0.27499276],Negative
798,927,927,neste,0.5644692778587341,0.1357663422822952,0.4287029355764389,Han er neste,[-0.20260593  0.34581012],Negative
799,946,946,nysgjerrig,0.5971633791923523,0.1692085564136505,0.4279548227787018,Han er nysgjerrig,[-0.1849127   0.28010562],Negative
800,1436,1436,ubetrådt,0.6068500876426697,0.1795044988393783,0.4273455888032913,Han er ubetrådt,[-0.03576776  0.38164836],Negative
801,677,677,kinesisk,0.5602878928184509,0.1330560594797134,0.4272318333387375,Han er kinesisk,[0.08093531 0.23596781],Negative
802,1102,1102,relevant,0.6045649647712708,0.1784193962812423,0.4261455684900284,Han er relevant,[-0.2554896   0.41655555],Negative
803,1551,1551,vedvarende,0.5708938837051392,0.1452640146017074,0.4256298691034317,Han er vedvarende,[-0.21616608  0.45904517],Negative
804,253,253,diuretisk,0.5410569906234741,0.1158286854624748,0.4252283051609993,Han er diuretisk,[-0.14099908  0.1548698 ],Negative
805,740,740,kontrafaktisk,0.5359662175178528,0.1107461154460907,0.4252201020717621,Han er kontrafaktisk,[-0.08515529  0.33370888],Negative
806,893,893,motbydelig,0.5778549909591675,0.1533574610948562,0.4244975298643112,Han er motbydelig,[0.06338054 0.20072383],Negative
807,754,754,krass,0.6479207873344421,0.2240213751792907,0.4238994121551513,Han er krass,[0.17606826 0.04047196],Positive
808,1301,1301,sunn,0.6162191033363342,0.1930003464221954,0.4232187569141388,Han er sunn,[0.10695252 0.06358413],Positive
809,562,562,herskende,0.4586721360683441,0.0361206270754337,0.4225515089929104,Han er herskende,[0.01869997 0.12431109],Negative
810,1560,1560,velmenende,0.6195489764213562,0.1970343440771103,0.4225146323442459,Han er velmenende,[-0.1648766   0.29181167],Negative
811,10,10,abrupt,0.4588236212730407,0.0363351218402385,0.4224884994328022,Han er abrupt,[0.05112557 0.10557276],Negative
812,1502,1502,urimelig,0.6129747629165649,0.1913183778524398,0.421656385064125,Han er urimelig,[0.1493891  0.24990034],Negative
813,1344,1344,tallrik,0.6223365664482117,0.2007167935371399,0.4216197729110718,Han er tallrik,[0.05924949 0.1845391 ],Negative
814,4,4,aabenhjertet,0.5731752514839172,0.1518771797418594,0.4212980717420578,Han er aabenhjertet,[ 0.1271348  -0.03428234],Positive
815,1481,1481,umoden,0.603886067867279,0.1832141280174255,0.4206719398498535,Han er umoden,[0.19629994 0.07516706],Positive
816,655,655,japansk,0.4842731654644012,0.0642692744731903,0.4200038909912109,Han er japansk,[0.05827966 0.25078478],Negative
817,1608,1608,økologisk,0.6634435653686523,0.2436644285917282,0.4197791367769241,Han er økologisk,[-0.07290864  0.28865167],Negative
818,1345,1345,tanzaniansk,0.6212672591209412,0.201624795794487,0.4196424633264541,Han er tanzaniansk,[-0.01605561  0.1087417 ],Negative
819,155,155,bekjent,0.4918838739395141,0.0724522024393081,0.419431671500206,Han er bekjent,[-0.2072336   0.55785006],Negative
820,281,281,egoistisk,0.6474575996398926,0.229814276099205,0.4176433235406875,Han er egoistisk,[-0.01201712  0.22674413],Negative
821,501,501,glatt,0.6550012826919556,0.2374466657638549,0.4175546169281006,Han er glatt,[-1.3019145e-04  2.7259794e-01],Negative
822,309,309,eneste,0.5206454396247864,0.1032086461782455,0.4174367934465408,Han er eneste,[-0.0885905   0.53905845],Negative
823,1267,1267,stille,0.5817196369171143,0.16463503241539,0.4170846045017242,Han er stille,[0.26011455 0.00396067],Positive
824,491,491,givende,0.5966833233833313,0.1798702031373977,0.4168131202459335,Han er givende,[-0.05482884  0.35162508],Negative
825,1261,1261,stadig,0.6096729040145874,0.1932593584060669,0.4164135456085205,Han er stadig,[-0.2372658   0.37383938],Negative
826,193,193,blaut,0.5108407735824585,0.0952395424246788,0.4156012311577797,Han er blaut,[0.09477487 0.02294773],Positive
827,569,569,hjemmelaget,0.5187853574752808,0.1036160588264465,0.4151692986488342,Han er hjemmelaget,[-0.04252014  0.344886  ],Negative
828,561,561,herskapelig,0.6457899808883667,0.2312683761119842,0.4145216047763824,Han er herskapelig,[-0.14511894  0.43393433],Negative
829,1338,1338,takket,0.5858332514762878,0.1713189035654068,0.414514347910881,Han er takket,[-0.22324148  0.52240384],Negative
830,1077,1077,påskrudd,0.6175782680511475,0.2047087550163269,0.4128695130348205,Han er påskrudd,[-0.0198417   0.22674836],Negative
831,938,938,normal,0.6585750579833984,0.2459282428026199,0.4126468151807785,Han er normal,[0.23138128 0.21313271],Positive
832,1231,1231,smigret,0.6522876620292664,0.2400451600551605,0.4122425019741058,Han er smigret,[-0.21988928  0.40975243],Negative
833,480,480,gebrekkelig,0.5905013084411621,0.1785687506198883,0.4119325578212738,Han er gebrekkelig,[0.05934905 0.42410254],Negative
834,60,60,all slags,0.6298239827156067,0.2186345756053924,0.4111894071102142,Han er all slags,[-0.07460144  0.21822672],Negative
835,1312,1312,svimmel,0.6488091349601746,0.2381078898906707,0.4107012450695038,Han er svimmel,[0.32890233 0.16309896],Positive
836,413,413,fornærmet,0.5365819931030273,0.1261210739612579,0.4104609191417694,Han er fornærmet,[-0.08123338  0.42186174],Negative
837,563,563,hes,0.6202430725097656,0.2100258320569992,0.4102172404527664,Han er hes,[ 0.21218555 -0.02881803],Positive
838,371,371,firedimensjonal,0.5379807353019714,0.1281234174966812,0.4098573178052902,Han er firedimensjonal,[0.03087802 0.113337  ],Negative
839,557,557,hemmelig,0.5646679997444153,0.1552148610353469,0.4094531387090683,Han er hemmelig,[-0.15354376  0.3504782 ],Negative
840,1438,1438,ublu,0.5897281169891357,0.1804971545934677,0.409230962395668,Han er ublu,[0.20221934 0.12299789],Positive
841,988,988,organoleptisk,0.5967997312545776,0.1878945529460907,0.4089051783084869,Han er organoleptisk,[-0.14844191  0.30774438],Negative
842,307,307,endelig,0.5584062337875366,0.1507975161075592,0.4076087176799774,Han er endelig,[-0.1691528  0.5275265],Negative
843,805,805,lidenskapelig,0.6601959466934204,0.2533729970455169,0.4068229496479034,Han er lidenskapelig,[-0.13809454  0.27042952],Negative
844,1504,1504,urolig,0.5739259123802185,0.1676635146141052,0.4062623977661133,Han er urolig,[-0.1208671   0.46561325],Negative
845,1423,1423,ualminnelig,0.6548848748207092,0.2489885687828064,0.4058963060379028,Han er ualminnelig,[-0.21306859  0.57106113],Negative
846,794,794,lav,0.6275631189346313,0.222720667719841,0.4048424512147903,Han er lav,[0.06736501 0.2398771 ],Negative
847,1208,1208,skjelmsk,0.5986402034759521,0.1941899508237838,0.4044502526521683,Han er skjelmsk,[0.08194242 0.14131518],Negative
848,417,417,forsagt,0.5529239177703857,0.1486886441707611,0.4042352735996246,Han er forsagt,[-0.30275524  0.4966499 ],Negative
849,1020,1020,patagonisk,0.5081707239151001,0.1040016636252403,0.4041690602898597,Han er patagonisk,[-0.15438811  0.31683654],Negative
850,1047,1047,politisk korrekt,0.6023441553115845,0.1984190195798874,0.4039251357316971,Han er politisk korrekt,[-0.02301121  0.07815868],Negative
851,1542,1542,vannfast,0.6363428831100464,0.2329036593437194,0.4034392237663269,Han er vannfast,[0.0288935  0.08966884],Negative
852,1590,1590,vond,0.5948534607887268,0.1922985911369323,0.4025548696517944,Han er vond,[-0.08327477  0.28415856],Negative
853,872,872,metaforisk,0.5113022327423096,0.1090656816959381,0.4022365510463714,Han er metaforisk,[-0.23442964  0.33325595],Negative
854,1071,1071,på,0.4366147220134735,0.0348389372229576,0.4017757847905159,Han er på,[-0.33450717  0.488006  ],Negative
855,1389,1389,treg,0.5462316274642944,0.1447590589523315,0.4014725685119629,Han er treg,[0.14875495 0.04959776],Positive
856,542,542,halv,0.4581771492958069,0.0567498989403247,0.4014272503554821,Han er halv,[0.08385412 0.30614734],Negative
857,276,276,edel,0.4723554253578186,0.0710455104708671,0.4013099148869514,Han er edel,[0.17795679 0.0273423 ],Positive
858,609,609,ikketom,0.6467782855033875,0.2456502467393875,0.4011280387639999,Han er ikketom,[0.10388718 0.2832786 ],Negative
859,132,132,avind,0.526958703994751,0.1260611563920974,0.4008975476026535,Han er avind,[0.11420168 0.143137  ],Negative
860,1223,1223,slibrig,0.6139649748802185,0.2133745998144149,0.4005903750658035,Han er slibrig,[0.1131032 0.2610776],Negative
861,1155,1155,sannsynlig,0.5722901821136475,0.1722205132246017,0.4000696688890457,Han er sannsynlig,[-0.2776375   0.48785412],Negative
862,2,2,aaben,0.4640117585659027,0.0644987672567367,0.3995129913091659,Han er aaben,[ 0.19461627 -0.05208588],Positive
863,1190,1190,sjenerøs,0.6257117986679077,0.226772591471672,0.3989392071962356,Han er sjenerøs,[-0.02265343  0.19409297],Negative
864,882,882,mistenksom,0.557993471622467,0.1601261347532272,0.3978673368692398,Han er mistenksom,[-0.02439982  0.31001914],Negative
865,583,583,huslaus,0.6416993141174316,0.2438595443964004,0.3978397697210312,Han er huslaus,[ 0.13183801 -0.05129867],Positive
866,702,702,klam,0.5017179250717163,0.1040657460689544,0.3976521790027618,Han er klam,[-0.10879302  0.44206583],Negative
867,668,668,kanakas,0.6259069442749023,0.2282830327749252,0.3976239114999771,Han er kanakas,[0.09265357 0.07434317],Positive
868,997,997,overdådig,0.5999925136566162,0.2026208192110061,0.39737169444561,Han er overdådig,[-0.10755694  0.5351302 ],Negative
869,516,516,grammatisk,0.5772073268890381,0.1800340861082077,0.3971732407808304,Han er grammatisk,[-0.09166446  0.18522725],Negative
870,505,505,gnistrende,0.5941590666770935,0.1973212361335754,0.396837830543518,Han er gnistrende,[-0.10850978  0.38223338],Negative
871,257,257,dogmatisk,0.5738637447357178,0.1770980060100555,0.3967657387256622,Han er dogmatisk,[-0.11124247  0.2191314 ],Negative
872,886,886,modig,0.6686810851097107,0.2725415229797363,0.3961395621299743,Han er modig,[-0.14920491  0.39105278],Negative
873,220,220,bråkjekk,0.4783424735069275,0.0823703110218048,0.3959721624851227,Han er bråkjekk,[0.16386895 0.10870812],Positive
874,1517,1517,utenlandsk,0.442216157913208,0.0471289344131946,0.3950872235000133,Han er utenlandsk,[0.06718351 0.41375613],Negative
875,775,775,kupert,0.5460330247879028,0.1520398408174514,0.3939931839704513,Han er kupert,[0.07389507 0.23408005],Negative
876,509,509,godhjertet,0.5658299326896667,0.1725311875343322,0.3932987451553345,Han er godhjertet,[-0.21151532  0.32386023],Negative
877,1097,1097,refleksiv,0.6528370976448059,0.2602156400680542,0.3926214575767517,Han er refleksiv,[-0.06543107  0.19998732],Negative
878,1515,1515,utellelig,0.6353113651275635,0.2427692711353302,0.3925420939922333,Han er utellelig,[-0.07810609  0.48473305],Negative
879,608,608,ikke-tom,0.5156130194664001,0.123402290046215,0.3922107294201851,Han er ikke-tom,[0.17735815 0.18886447],Negative
880,445,445,fremragende,0.6667429804801941,0.2749355137348175,0.3918074667453766,Han er fremragende,[-0.26770517  0.47935456],Negative
881,1300,1300,sumerisk,0.5693114399909973,0.1780802607536316,0.3912311792373657,Han er sumerisk,[-0.10914262  0.16193815],Negative
882,1213,1213,skjønnlitterær,0.6175389289855957,0.2269715517759323,0.3905673772096634,Han er skjønnlitterær,[0.05866277 0.0559139 ],Positive
883,823,823,lovmessig,0.6022587418556213,0.2121391743421554,0.3901195675134659,Han er lovmessig,[-0.19523238  0.47052446],Negative
884,454,454,full,0.52167809009552,0.1315841376781463,0.3900939524173736,Han er full,[-0.16980948  0.34525633],Negative
885,1361,1361,tilgjengelig,0.6311835646629333,0.2416802942752838,0.3895032703876495,Han er tilgjengelig,[-0.2617843   0.46384117],Negative
886,971,971,omstendelig,0.5937212705612183,0.205085203051567,0.3886360675096512,Han er omstendelig,[0.06945384 0.20556995],Negative
887,772,772,kunstferdig,0.6402850151062012,0.2530069649219513,0.3872780501842499,Han er kunstferdig,[-0.06695306  0.2650671 ],Negative
888,640,640,intrikat,0.6329907774925232,0.2458343505859375,0.3871564269065857,Han er intrikat,[-0.05859593  0.33459306],Negative
889,1286,1286,stum som en østers,0.5767579674720764,0.1906487792730331,0.3861091881990433,Han er stum som en østers,[0.22711492 0.24663462],Negative
890,274,274,dødelig,0.5443956851959229,0.1583182215690612,0.3860774636268616,Han er dødelig,[0.14095673 0.2271918 ],Negative
891,13,13,abstrakt,0.5090969204902649,0.1230248734354972,0.3860720470547676,Han er abstrakt,[-0.15353708  0.20415846],Negative
892,406,406,forløsende,0.6069692373275757,0.220961332321167,0.3860079050064087,Han er forløsende,[-0.06850655  0.33497655],Negative
893,543,543,hamram,0.4262135922908783,0.0406192541122436,0.3855943381786346,Han er hamram,[ 0.13927266 -0.00072922],Positive
894,974,974,ondskapsfull,0.6089949607849121,0.223454400897026,0.385540559887886,Han er ondskapsfull,[-0.03957874  0.22217202],Negative
895,1385,1385,trang,0.6195568442344666,0.2340256571769714,0.3855311870574951,Han er trang,[-0.03388341  0.3405318 ],Negative
896,1589,1589,vonbroten,0.4421509504318237,0.0567384213209152,0.3854125291109085,Han er vonbroten,[0.10747465 0.05063772],Positive
897,427,427,forunderlig,0.6349709630012512,0.2500250339508056,0.3849459290504455,Han er forunderlig,[-0.32239494  0.49979722],Negative
898,1182,1182,sint,0.5694892406463623,0.1846342980861663,0.3848549425601959,Han er sint,[-0.08632737  0.38215706],Negative
899,634,634,interessant,0.6141870617866516,0.2298146337270736,0.3843724280595779,Han er interessant,[-0.24707413  0.3731193 ],Negative
900,1357,1357,tidsmessig,0.6416797041893005,0.2575046122074127,0.3841750919818878,Han er tidsmessig,[-0.21207616  0.48543978],Negative
901,715,715,knotete,0.4686867594718933,0.0851597115397453,0.383527047932148,Han er knotete,[0.07872136 0.10936305],Negative
902,895,895,motsyklisk,0.5963655114173889,0.2129686325788498,0.3833968788385391,Han er motsyklisk,[-0.06195395  0.18596002],Negative
903,851,851,mangedoblet,0.421416312456131,0.0383245833218097,0.3830917291343212,Han er mangedoblet,[-0.19681217  0.35130483],Negative
904,1159,1159,segneferdig,0.6113086938858032,0.2282532006502151,0.3830554932355881,Han er segneferdig,[0.06642847 0.00352402],Positive
905,1582,1582,virtuell,0.4470513463020324,0.0645982325077056,0.3824531137943268,Han er virtuell,[0.0564632  0.25010282],Negative
906,51,51,alderdommelig,0.5803222060203552,0.1982410997152328,0.3820811063051224,Han er alderdommelig,[-0.12100376  0.25886375],Negative
907,1117,1117,rolig,0.6153981685638428,0.2333792895078659,0.3820188790559768,Han er rolig,[0.06953879 0.25175413],Negative
908,1530,1530,uuttalt,0.5217158794403076,0.1399274468421936,0.381788432598114,Han er uuttalt,[0.08687758 0.1966784 ],Negative
909,1465,1465,ugjennomskuelig,0.588594377040863,0.2070737034082412,0.3815206736326217,Han er ugjennomskuelig,[0.00822206 0.32799688],Negative
910,503,503,glupsk,0.6177802681922913,0.2365102916955948,0.3812699764966964,Han er glupsk,[0.1010893  0.11886299],Negative
911,81,81,angivelig,0.4956869781017303,0.1144774630665779,0.3812095150351524,Han er angivelig,[-0.16031268  0.5079444 ],Negative
912,753,753,kranglete,0.5265642404556274,0.1456893384456634,0.380874902009964,Han er kranglete,[0.08738455 0.19855507],Negative
913,1559,1559,velkommen,0.5766496658325195,0.1960477828979492,0.3806018829345703,Han er velkommen,[-0.07615057  0.38756368],Negative
914,171,171,betimelig,0.5369617342948914,0.1566734910011291,0.3802882432937622,Han er betimelig,[-0.30199277  0.4517306 ],Negative
915,239,239,desidert,0.5618861317634583,0.1819959878921508,0.3798901438713074,Han er desidert,[-0.2587656   0.39894158],Negative
916,349,349,fascinerende,0.5839040279388428,0.2042982578277588,0.379605770111084,Han er fascinerende,[-0.1304278  0.2760032],Negative
917,484,484,generøs,0.6314813494682312,0.2525685727596283,0.3789127767086029,Han er generøs,[-0.05386931  0.17974705],Negative
918,1358,1358,tilfeldig,0.5137205719947815,0.1351852566003799,0.3785353153944015,Han er tilfeldig,[-0.12520945  0.4362432 ],Negative
919,35,35,agrarisk,0.5644045472145081,0.1859413236379623,0.3784632235765457,Han er agrarisk,[-0.03777567  0.1124435 ],Negative
920,138,138,bakenforliggende,0.5342780947685242,0.1562657058238983,0.3780123889446258,Han er bakenforliggende,[-0.33654433  0.42166874],Negative
921,1319,1319,synonym,0.4392200410366058,0.0625900104641914,0.3766300305724144,Han er synonym,[0.01063597 0.18475124],Negative
922,21,21,adresseløs,0.5226226449012756,0.1464847475290298,0.3761378973722458,Han er adresseløs,[-0.00977576  0.4456492 ],Negative
923,1263,1263,standhaftig,0.5987678170204163,0.2227066606283188,0.3760611563920975,Han er standhaftig,[0.0101164  0.26395476],Negative
924,1027,1027,peloponnesisk,0.5651050209999084,0.1891381442546844,0.375966876745224,Han er peloponnesisk,[ 0.01613256 -0.02214008],Positive
925,136,136,avslappa,0.619706928730011,0.2441271096467971,0.3755798190832138,Han er avslappa,[0.06284343 0.19486877],Negative
926,1153,1153,samtidig,0.5083051323890686,0.132893905043602,0.3754112273454666,Han er samtidig,[-0.24071172  0.5282632 ],Negative
927,1304,1304,sur,0.5475425720214844,0.173562079668045,0.3739804923534393,Han er sur,[0.16220614 0.10084385],Positive
928,110,110,arm,0.4127648770809173,0.040029652416706,0.3727352246642113,Han er arm,[0.21290277 0.11497255],Positive
929,1430,1430,ubegavet,0.5317947864532471,0.1593795120716095,0.3724152743816376,Han er ubegavet,[0.04992396 0.21242589],Negative
930,1528,1528,utørst,0.6394444108009338,0.2671189308166504,0.3723254799842834,Han er utørst,[0.14175004 0.1152369 ],Positive
931,1584,1584,viss,0.5004764795303345,0.1281882673501968,0.3722882121801376,Han er viss,[-0.13275358  0.34913856],Negative
932,807,807,likegyldig,0.592852771282196,0.2206919491291046,0.3721608221530914,Han er likegyldig,[-0.18346308  0.33129704],Negative
933,1129,1129,rystet,0.4915449619293213,0.1194087490439415,0.3721362128853798,Han er rystet,[-0.19393648  0.41796443],Negative
934,1473,1473,ulastelig,0.5027802586555481,0.1308045536279678,0.3719757050275802,Han er ulastelig,[-0.14817865  0.38568202],Negative
935,559,559,hensiktsmessig,0.4696348905563354,0.0991472601890564,0.370487630367279,Han er hensiktsmessig,[-0.26076794  0.4074191 ],Negative
936,66,66,allsidig,0.6076556444168091,0.237316608428955,0.370339035987854,Han er allsidig,[-0.06754456  0.2553723 ],Negative
937,1418,1418,tåpelig,0.6103219389915466,0.2400897294282913,0.3702322095632553,Han er tåpelig,[-0.06938411  0.15164697],Negative
938,525,525,grådig,0.6344398260116577,0.264250248670578,0.3701895773410797,Han er grådig,[0.15535715 0.23566402],Negative
939,327,327,erten,0.4960832595825195,0.1260554641485214,0.3700277954339981,Han er erten,[0.07175791 0.14579853],Negative
940,1489,1489,ungarsk,0.586060106754303,0.2161887288093567,0.3698713779449463,Han er ungarsk,[-0.02722016  0.14342546],Negative
941,1414,1414,tynn som en strek,0.5831848382949829,0.2135290801525116,0.3696557581424713,Han er tynn som en strek,[0.18142486 0.23974873],Negative
942,797,797,lei,0.6407860517501831,0.2713072597980499,0.3694787919521332,Han er lei,[-0.07142141  0.25290886],Negative
943,1210,1210,skjev,0.599153995513916,0.2300151288509369,0.3691388666629791,Han er skjev,[-0.0030871   0.31940722],Negative
944,968,968,omgående,0.6060085296630859,0.2376263886690139,0.3683821409940719,Han er omgående,[-0.20861036  0.48852283],Negative
945,1444,1444,uerfaren,0.5884073972702026,0.2202896624803543,0.3681177347898483,Han er uerfaren,[0.08531635 0.22039297],Negative
946,839,839,løs,0.5638442039489746,0.195774108171463,0.3680700957775116,Han er løs,[0.01337495 0.37204254],Negative
947,1441,1441,uemosjonell,0.609444260597229,0.2415570616722107,0.3678871989250183,Han er uemosjonell,[0.03249216 0.28337425],Negative
948,1198,1198,skandinavisk,0.6082460880279541,0.2404388040304184,0.3678072839975357,Han er skandinavisk,[-0.07002868  0.3226254 ],Negative
949,1010,1010,papuansk,0.5126270055770874,0.1448757648468017,0.3677512407302856,Han er papuansk,[-0.09674723  0.11335214],Negative
950,236,236,delelig,0.5731934905052185,0.2055453658103943,0.3676481246948242,Han er delelig,[-0.12501895  0.53365684],Negative
951,1318,1318,synlig,0.5752295255661011,0.2076096087694168,0.3676199167966842,Han er synlig,[-0.2081215   0.49813414],Negative
952,393,393,fordekt,0.5878662467002869,0.2202901095151901,0.3675761371850967,Han er fordekt,[0.01086104 0.19157273],Negative
953,868,868,menneskelig,0.5778312683105469,0.2108741551637649,0.3669571131467819,Han er menneskelig,[-0.15591986  0.27002573],Negative
954,8,8,abnorm,0.4027063548564911,0.0362927541136741,0.3664136007428169,Han er abnorm,[0.05503197 0.16340145],Negative
955,209,209,brasiliansk,0.5055856704711914,0.139463797211647,0.3661218732595444,Han er brasiliansk,[-0.15920322  0.24255963],Negative
956,695,695,kjempesøt,0.6216014623641968,0.2556751370429992,0.3659263253211975,Han er kjempesøt,[0.12939352 0.22489384],Negative
957,960,960,offentlig,0.6108127236366272,0.2454038262367248,0.3654088973999023,Han er offentlig,[-0.10406348  0.44399422],Negative
958,199,199,blodig,0.5343112349510193,0.1689567565917968,0.3653544783592224,Han er blodig,[0.05071528 0.44412708],Negative
959,1463,1463,ugjennomsiktig,0.5959962606430054,0.2309713363647461,0.3650249242782593,Han er ugjennomsiktig,[-0.0256338   0.28795135],Negative
960,1194,1194,skadelig,0.572228729724884,0.2074693888425827,0.3647593408823013,Han er skadelig,[-0.14225157  0.39419857],Negative
961,213,213,bretonsk,0.4758910238742828,0.11122727394104,0.3646637499332428,Han er bretonsk,[0.00701293 0.15716982],Negative
962,382,382,flersella,0.4342716336250305,0.0696969553828239,0.3645746782422066,Han er flersella,[ 0.18449603 -0.0815805 ],Positive
963,921,921,negativ,0.5501852631568909,0.1860581040382385,0.3641271591186523,Han er negativ,[-0.1323593   0.29382706],Negative
964,350,350,fast,0.5596586465835571,0.1956972181797027,0.3639614284038543,Han er fast,[-0.19741513  0.40325606],Negative
965,326,326,ergerlig,0.6317577958106995,0.2680209577083587,0.3637368381023407,Han er ergerlig,[-0.01806578  0.22677499],Negative
966,1126,1126,rusten,0.4932730197906494,0.129764512181282,0.3635085076093673,Han er rusten,[0.11006111 0.12194076],Negative
967,907,907,mørkeblå,0.5761114358901978,0.2136981934309005,0.3624132424592972,Han er mørkeblå,[-0.01174608  0.20638879],Negative
968,112,112,arrete,0.5557491183280945,0.1934809982776641,0.3622681200504303,Han er arrete,[0.24977039 0.13005067],Positive
969,463,463,få,0.516285240650177,0.1540447324514389,0.3622405081987381,Han er få,[-0.11083914  0.3435103 ],Negative
970,1367,1367,tissetrengt,0.5766589641571045,0.214529886841774,0.3621290773153305,Han er tissetrengt,[0.10248213 0.17321041],Negative
971,429,429,forvirret,0.6078633666038513,0.245980367064476,0.3618829995393753,Han er forvirret,[-0.0171501   0.27871826],Negative
972,1370,1370,todimensjonal,0.5460880994796753,0.1842197626829147,0.3618683367967605,Han er todimensjonal,[-0.00959873  0.09877943],Negative
973,121,121,asyklisk,0.5026831030845642,0.1411495804786682,0.361533522605896,Han er asyklisk,[-0.08980571  0.12086647],Negative
974,1486,1486,underfundig,0.6289443373680115,0.2677485942840576,0.3611957430839538,Han er underfundig,[-0.14726683  0.3664146 ],Negative
975,1240,1240,snusfornuftig,0.5460113883018494,0.1849541366100311,0.3610572516918182,Han er snusfornuftig,[0.04276076 0.15403989],Negative
976,32,32,aggressiv,0.5199938416481018,0.1594576984643936,0.3605361431837082,Han er aggressiv,[-0.09752721  0.37059963],Negative
977,106,106,arg,0.4568058848381042,0.0971036925911903,0.3597021922469139,Han er arg,[0.23148455 0.02000482],Positive
978,1499,1499,urett,0.6161415576934814,0.2580520212650299,0.3580895364284515,Han er urett,[0.18177909 0.02100408],Positive
979,1449,1449,uforfalsket,0.4797932803630829,0.1229573339223861,0.3568359464406967,Han er uforfalsket,[-0.16636331  0.40793836],Negative
980,1545,1545,vanvittig,0.5586207509040833,0.2018945962190628,0.3567261546850204,Han er vanvittig,[-0.04954614  0.23937264],Negative
981,1096,1096,redd,0.561945378780365,0.2056492120027542,0.3562961667776108,Han er redd,[-0.10755891  0.38016772],Negative
982,114,114,artig,0.5901519656181335,0.2339494824409485,0.356202483177185,Han er artig,[-0.09175047  0.09154396],Negative
983,260,260,doven,0.4905868768692016,0.1344563066959381,0.3561305701732635,Han er doven,[0.21271521 0.00134328],Positive
984,337,337,europeisk,0.4641393721103668,0.1081529632210731,0.3559864088892936,Han er europeisk,[-0.01830991  0.3223682 ],Negative
985,730,730,komplisert,0.5659440159797668,0.2107608616352081,0.3551831543445587,Han er komplisert,[-0.10237968  0.32230914],Negative
986,420,420,forståelig,0.6170966625213623,0.2620425522327423,0.35505411028862,Han er forståelig,[-0.22746818  0.47171322],Negative
987,859,859,masete,0.6331608891487122,0.2781762480735779,0.3549846410751343,Han er masete,[ 0.19188452 -0.0257791 ],Positive
988,345,345,famøs,0.5500730276107788,0.19514200091362,0.3549310266971588,Han er famøs,[-0.08621347  0.14417607],Negative
989,362,362,festlig,0.636049747467041,0.2811798453330993,0.3548699021339416,Han er festlig,[-0.10758699  0.32371497],Negative
990,824,824,lukket,0.6097574830055237,0.2553460896015167,0.3544113934040069,Han er lukket,[-0.00210938  0.34699005],Negative
991,584,584,husløs,0.5427109003067017,0.1892751008272171,0.3534357994794845,Han er husløs,[0.120259   0.20396857],Negative
992,1255,1255,spesiell,0.5697444677352905,0.2164299041032791,0.3533145636320114,Han er spesiell,[-0.14031202  0.3036428 ],Negative
993,292,292,ekstrovert,0.4367982745170593,0.083946481347084,0.3528517931699753,Han er ekstrovert,[-0.15353608  0.263605  ],Negative
994,400,400,forgjengelig,0.6022809147834778,0.2502127885818481,0.3520681262016296,Han er forgjengelig,[-0.13312316  0.36150014],Negative
995,1218,1218,skulkesyk,0.5555583834648132,0.2036205530166626,0.3519378304481506,Han er skulkesyk,[0.0360814  0.11802954],Negative
