,Adjektiv,P(han),P(hun),Differanse
822,lovlig,0.5839277505874634,0.12346204370260239,0.460465706884861
823,lovmessig,0.6022587418556213,0.21213917434215546,0.3901195675134659
824,lukket,0.6097574830055237,0.2553460896015167,0.35441139340400696
825,lummer,0.75127774477005,0.12618225812911987,0.6250954866409302
826,lumpen,0.6502293944358826,0.10193059593439102,0.5482987985014915
827,lun,0.6849287748336792,0.18215008080005646,0.5027786940336227
828,lutheransk,0.8823994398117065,0.04517895355820656,0.8372204862535
829,lydig,0.617710292339325,0.17822252213954926,0.4394877701997757
830,lys,0.49184122681617737,0.049486059695482254,0.4423551671206951
831,lyseblå,0.45882758498191833,0.24085767567157745,0.21796990931034088
832,lysegrønn,0.07179134339094162,0.12178576737642288,-0.04999442398548126
833,lysten,0.6013098359107971,0.26047706604003906,0.34083276987075806
834,lystig,0.5181256532669067,0.32843613624572754,0.1896895170211792
835,låg,0.6209784150123596,0.27049899101257324,0.3504794239997864
836,lærd,0.8353049755096436,0.07386800646781921,0.7614369690418243
837,løgnaktig,0.4868741035461426,0.2399131953716278,0.24696090817451477
838,lønnsom,0.6723335385322571,0.19018135964870453,0.48215217888355255
839,løs,0.5638442039489746,0.195774108171463,0.3680700957775116
840,løsaktig,0.49035757780075073,0.37633538246154785,0.11402219533920288
841,løyen,0.8286970257759094,0.09621642529964447,0.732480600476265
842,mager,0.6763260364532471,0.14394965767860413,0.5323763787746429
843,magisk,0.6995554566383362,0.15112681686878204,0.5484286397695541
844,makedonsk,0.5721608996391296,0.11220323294401169,0.45995766669511795
845,makeløs,0.2388046383857727,0.22981369495391846,0.008990943431854248
846,maken,0.5905308723449707,0.05766061693429947,0.5328702554106712
847,maktpåliggende,0.6894933581352234,0.13643541932106018,0.5530579388141632
848,malayisk,0.7725427150726318,0.11735046654939651,0.6551922485232353
849,mandig,0.5896022319793701,0.09858768433332443,0.4910145476460457
850,mange,0.8605284690856934,0.05331234633922577,0.8072161227464676
851,mangedoblet,0.421416312456131,0.03832458332180977,0.3830917291343212
852,mangfoldig,0.46232810616493225,0.44043561816215515,0.0218924880027771
853,manipulerende,0.6276212334632874,0.13508138060569763,0.4925398528575897
854,mannhaftig,0.456956148147583,0.3060608208179474,0.15089532732963562
855,mannlig,0.5119253993034363,0.3377356231212616,0.17418977618217468
856,maritim,0.46514081954956055,0.16630500555038452,0.298835813999176
857,markinsk,0.535785973072052,0.09759053587913513,0.43819543719291687
858,maroder,0.785469114780426,0.08236446976661682,0.7031046450138092
859,masete,0.6331608891487122,0.2781762480735779,0.3549846410751343
860,masse,0.7628781795501709,0.026942219585180283,0.7359359599649906
861,matematisk,0.8777709007263184,0.02710139751434326,0.8506695032119751
862,matt,0.7848554253578186,0.11554800719022751,0.6693074181675911
863,meddelsom,0.8930109143257141,0.02896544151008129,0.8640454728156328
864,meget,0.7055971026420593,0.16259731352329254,0.5429997891187668
865,megetsigende,0.49097922444343567,0.3177197277545929,0.17325949668884277
866,melankolsk,0.4320521056652069,0.35613328218460083,0.07591882348060608
867,melkefri,0.42218858003616333,0.4297516942024231,-0.007563114166259766
868,menneskelig,0.5778312683105469,0.21087415516376495,0.3669571131467819
869,merkelig,0.38534286618232727,0.3783353567123413,0.007007509469985962
870,merkverdig,0.5048192739486694,0.23318742215633392,0.2716318517923355
871,mesopotamisk,0.22005443274974823,0.04920146241784096,0.17085297033190727
872,metaforisk,0.5113022327423096,0.10906568169593811,0.40223655104637146
873,metrisk,0.29047420620918274,0.08240657299757004,0.2080676332116127
874,mett,0.8090155124664307,0.090693399310112,0.7183221131563187
875,midlertidig,0.45984816551208496,0.25811657309532166,0.2017315924167633
876,mikrofluidisk,0.6565666794776917,0.10940930992364883,0.5471573695540428
877,mild,0.5757522583007812,0.29590389132499695,0.2798483669757843
878,militær,0.8839545249938965,0.023132622241973877,0.8608219027519226
879,mindreårig,0.012926971539855003,0.043886758387088776,-0.030959786847233772
880,misfarget,0.10015863180160522,0.06973493099212646,0.03042370080947876
881,misfornøyd,0.46034690737724304,0.18862804770469666,0.2717188596725464
882,mistenksom,0.557993471622467,0.16012613475322723,0.3978673368692398
883,mobil,0.5065699219703674,0.04820224642753601,0.4583676755428314
884,moden,0.47843945026397705,0.31080377101898193,0.16763567924499512
885,moderne,0.7508716583251953,0.12576502561569214,0.6251066327095032
886,modig,0.6686810851097107,0.27254152297973633,0.39613956212997437
887,monarkisk,0.33378225564956665,0.1331067681312561,0.20067548751831055
888,mongo,0.8342382311820984,0.09657173603773117,0.7376664951443672
889,moralsk,0.6997268199920654,0.22011205554008484,0.4796147644519806
890,morsk,0.21811434626579285,0.32170963287353516,-0.10359528660774231
891,morsom,0.5225334763526917,0.21451684832572937,0.3080166280269623
892,mosegrodd,0.560531735420227,0.06938320398330688,0.49114853143692017
893,motbydelig,0.5778549909591675,0.15335746109485626,0.4244975298643112
894,motsatt,0.6174877285957336,0.1554911583662033,0.46199657022953033
895,motsyklisk,0.5963655114173889,0.2129686325788498,0.3833968788385391
896,motvillig,0.6529016494750977,0.2063600718975067,0.44654157757759094
897,muhammedansk,0.8505076766014099,0.07417463511228561,0.7763330414891243
898,mulig,0.5495768189430237,0.23753924667835236,0.3120375722646713
899,muntlig,0.5556102395057678,0.3002619445323944,0.2553482949733734
900,musikalsk,0.7122800946235657,0.20488719642162323,0.5073928982019424
901,muskuløs,0.5750506520271301,0.2463662028312683,0.3286844491958618
902,mye,0.7719867825508118,0.12704402208328247,0.6449427604675293
903,målløs,0.6873623728752136,0.19217705726623535,0.49518531560897827
904,måteholden,0.5284618735313416,0.3242299258708954,0.20423194766044617
905,mør,0.6995016932487488,0.22316858172416687,0.4763331115245819
906,mørk,0.30570074915885925,0.33395254611968994,-0.02825179696083069
907,mørkeblå,0.5761114358901978,0.21369819343090057,0.3624132424592972
908,mørkeredd,0.6329621076583862,0.1801641434431076,0.4527979642152786
909,mørkredd,0.6402830481529236,0.19464647769927979,0.4456365704536438
910,n-dimensjonal,0.8089438676834106,0.06503075361251831,0.7439131140708923
911,naiv,0.525734007358551,0.33655256032943726,0.18918144702911377
912,naken,0.4192107319831848,0.31416183710098267,0.10504889488220215
913,nanofluidisk,0.19103530049324036,0.08898415416479111,0.10205114632844925
914,narrativ,0.8610470294952393,0.04798336327075958,0.8130636662244797
915,naturlig,0.03869733214378357,0.11696017533540726,-0.07826284319162369
916,naturstridig,0.2471766620874405,0.13637107610702515,0.11080558598041534
917,nebbete,0.1362544745206833,0.0818786472082138,0.05437582731246948
918,nedlatende,0.5171776413917542,0.2957730293273926,0.22140461206436157
919,nedsettende,0.47758224606513977,0.2598576247692108,0.21772462129592896
920,nedsnødd,0.631527304649353,0.1296280175447464,0.5018992871046066
921,negativ,0.5501852631568909,0.18605810403823853,0.36412715911865234
922,nektende,0.6500098705291748,0.08091752231121063,0.5690923482179642
923,nem,0.5208427906036377,0.1816059648990631,0.3392368257045746
924,nervepirrende,0.5533793568611145,0.210850328207016,0.3425290286540985
925,nervøs,0.4518028795719147,0.24564050137996674,0.20616237819194794
926,nesegrus,0.8415763974189758,0.02173655293881893,0.8198398444801569
927,neste,0.5644692778587341,0.13576634228229523,0.4287029355764389
928,nidkjær,0.7779099941253662,0.10304860770702362,0.6748613864183426
929,nistemmig,0.634416937828064,0.13364262878894806,0.5007743090391159
930,niten,0.8630897402763367,0.053540267050266266,0.8095494732260704
931,nonfigurativ,0.8679587841033936,0.06090825796127319,0.8070505261421204
932,nordafjelsk,0.6660422086715698,0.2264033854007721,0.43963882327079773
933,nordenfjelsk,0.7707775831222534,0.15118944644927979,0.6195881366729736
934,nordlandsk,0.6685780882835388,0.13400821387767792,0.5345698744058609
935,nordnorsk,0.8526955246925354,0.0635724738240242,0.7891230508685112
936,nordsamisk,0.668667733669281,0.23396502435207367,0.43470270931720734
937,nordtysk,0.5338564515113831,0.1924702227115631,0.34138622879981995
938,normal,0.6585750579833984,0.24592824280261993,0.4126468151807785
939,normativ,0.8839623928070068,0.041214194148778915,0.8427481986582279
940,norsk,0.6801483035087585,0.15192493796348572,0.5282233655452728
941,ny,0.38859987258911133,0.14423036575317383,0.2443695068359375
942,nybakt,0.5644772052764893,0.31328219175338745,0.2511950135231018
943,nydelig,0.35922735929489136,0.42646411061286926,-0.0672367513179779
944,nyfødt,0.09559214860200882,0.13252456486225128,-0.03693241626024246
945,nypult,0.4784374237060547,0.23797257244586945,0.24046485126018524
946,nysgjerrig,0.5971633791923523,0.1692085564136505,0.4279548227787018
947,nyskapende,0.5048797726631165,0.16707317531108856,0.3378065973520279
948,nyttig,0.7943292856216431,0.11956651508808136,0.6747627705335617
949,nådig,0.6034873127937317,0.11493486166000366,0.488552451133728
950,nær,0.5684776902198792,0.2543514668941498,0.31412622332572937
951,nærtagen,0.6679142713546753,0.22596228122711182,0.4419519901275635
952,nødtørftig,0.609943151473999,0.15885937213897705,0.451083779335022
953,nødvendig,0.49370720982551575,0.3307592570781708,0.16294795274734497
954,nøyaktig,0.5791372656822205,0.12449827045202255,0.4546389952301979
955,nøysom,0.6122218370437622,0.2899094223976135,0.3223124146461487
956,nøytral,0.7860610485076904,0.07261772453784943,0.713443323969841
957,objektiv,0.6394929885864258,0.18476858735084534,0.45472440123558044
958,obstanasig,0.7666295170783997,0.10007629543542862,0.666553221642971
959,obsternasig,0.524445652961731,0.2853717505931854,0.23907390236854553
960,offentlig,0.6108127236366272,0.24540382623672485,0.36540889739990234
961,offisiell,0.4295940697193146,0.18711815774440765,0.24247591197490692
962,offisiøs,0.46980831027030945,0.18236444890499115,0.2874438613653183
963,oksydert,0.597583532333374,0.04958010092377663,0.5480034314095974
964,omansk,0.6414379477500916,0.18570581078529358,0.455732136964798
965,omfangsrik,0.48571228981018066,0.2018187791109085,0.28389351069927216
966,omforent,0.746834933757782,0.08529297262430191,0.6615419611334801
967,omgjengelig,0.5207713842391968,0.3122556507587433,0.2085157334804535
968,omgående,0.6060085296630859,0.23762638866901398,0.36838214099407196
969,omkommen,0.7522215247154236,0.06776252388954163,0.684459000825882
970,omsorgsfull,0.30351153016090393,0.4336843490600586,-0.13017281889915466
971,omstendelig,0.5937212705612183,0.20508520305156708,0.3886360675096512
972,omtenksom,0.5506930947303772,0.35040152072906494,0.20029157400131226
973,ond,0.3464115262031555,0.12297698855400085,0.22343453764915466
974,ondskapsfull,0.6089949607849121,0.22345440089702606,0.38554055988788605
975,oppblåsbar,0.48105570673942566,0.19323445856571198,0.2878212481737137
976,oppegående,0.566657543182373,0.24606676399707794,0.3205907791852951
977,oppkalt,0.281310111284256,0.06128842756152153,0.22002168372273445
978,opplyst,0.4611227810382843,0.18027491867542267,0.28084786236286163
979,oppløpen,0.6333670020103455,0.18137098848819733,0.45199601352214813
980,oppmerksom,0.4449557363986969,0.39216533303260803,0.05279040336608887
981,oppofrende,0.5392971634864807,0.2966212332248688,0.24267593026161194
982,opprett,0.38557863235473633,0.14275161921977997,0.24282701313495636
983,opprinnelig,0.21717098355293274,0.18425367772579193,0.03291730582714081
984,oppvakt,0.6353594660758972,0.1071733608841896,0.5281861051917076
985,optisk,0.3878571689128876,0.06980213522911072,0.31805503368377686
986,oransje,0.6856847405433655,0.11363859474658966,0.5720461457967758
987,ordinær,0.3402099609375,0.3865295946598053,-0.0463196337223053
988,organoleptisk,0.5967997312545776,0.1878945529460907,0.40890517830848694
989,oriental,0.7653517723083496,0.09091615676879883,0.6744356155395508
990,original,0.667202353477478,0.08754345029592514,0.5796589031815529
991,orknøysk,0.6072063446044922,0.04675539210438728,0.5604509525001049
992,ortotropisk,0.10300329327583313,0.06930895894765854,0.03369433432817459
993,oseanisk,0.5235366225242615,0.08436915278434753,0.43916746973991394
994,oval,0.08751766383647919,0.0328354649245739,0.05468219891190529
995,overbevisende,0.6492873430252075,0.18471857905387878,0.46456876397132874
996,overdreven,0.40348511934280396,0.07714025676250458,0.3263448625802994
997,overdådig,0.5999925136566162,0.20262081921100616,0.39737169444561005
998,overeksponert,0.6847972273826599,0.14182421565055847,0.5429730117321014
999,overfladisk,0.2975740134716034,0.3073900640010834,-0.00981605052947998
1000,overflødig,0.3960934579372406,0.26109442114830017,0.13499903678894043
1001,overlegen,0.6587880253791809,0.17538946866989136,0.48339855670928955
1002,overnaturlig,0.20527218282222748,0.07851731777191162,0.12675486505031586
1003,overraskende,0.5043700933456421,0.3011995553970337,0.2031705379486084
1004,overrasket,0.5637433528900146,0.10239189863204956,0.4613514542579651
1005,overskyet,0.6142619252204895,0.1632046401500702,0.4510572850704193
1006,pakistansk,0.7788363695144653,0.04932411015033722,0.7295122593641281
1007,palauisk,0.47334468364715576,0.15793263912200928,0.3154120445251465
1008,panamansk,0.6474316120147705,0.11481615155935287,0.5326154604554176
1009,panegyrisk,0.6666707992553711,0.19205576181411743,0.47461503744125366
1010,papuansk,0.5126270055770874,0.14487576484680176,0.36775124073028564
1011,paraguayansk,0.5622448921203613,0.2131335735321045,0.34911131858825684
1012,parallell,0.35816457867622375,0.0956081971526146,0.26255638152360916
1013,paranormal,0.7150818705558777,0.185151606798172,0.5299302637577057
1014,parat,0.6459278464317322,0.2066991627216339,0.43922868371009827
1015,parisk,0.3846172094345093,0.3081797957420349,0.07643741369247437
1016,parodisk,0.4300956428050995,0.11189795285463333,0.31819768995046616
1017,passe,0.5437134504318237,0.22273367643356323,0.3209797739982605
1018,passende,0.5316358804702759,0.32471978664398193,0.20691609382629395
1019,passiv,0.07439104467630386,0.1060161292552948,-0.031625084578990936
1020,patagonisk,0.5081707239151001,0.10400166362524033,0.40416906028985977
1021,patagonsk,0.5437726378440857,0.10494329035282135,0.43882934749126434
1022,patent,0.8546392321586609,0.06734122335910797,0.7872980087995529
1023,patetisk,0.2542489171028137,0.1498800367116928,0.10436888039112091
1024,patologisk,0.05712020397186279,0.04635477066040039,0.010765433311462402
1025,patt,0.11268480867147446,0.02833634801208973,0.08434846065938473
1026,paulinsk,0.5659266710281372,0.07391884922981262,0.4920078217983246
1027,peloponnesisk,0.5651050209999084,0.18913814425468445,0.375966876745224
1028,pen,0.4296265244483948,0.3639213740825653,0.06570515036582947
1029,pengelens,0.7199259996414185,0.15845881402492523,0.5614671856164932
1030,pennsylvaniatysk,0.7134135365486145,0.1742326319217682,0.5391809046268463
1031,pennsylvansk,0.7494682669639587,0.10398247838020325,0.6454857885837555
1032,perfekt,0.5581961870193481,0.2851463258266449,0.27304986119270325
1033,perfid,0.7883467674255371,0.13924041390419006,0.649106353521347
1034,perifrastisk,0.10804595053195953,0.0744125172495842,0.033633433282375336
1035,permanent,0.48286861181259155,0.24256736040115356,0.240301251411438
1036,personal,0.4524802267551422,0.20276445150375366,0.24971577525138855
1037,personlig,0.5478396415710449,0.29114916920661926,0.25669047236442566
1038,peruansk,0.6318445205688477,0.18210209906101227,0.4497424215078354
1039,pinlig,0.29503583908081055,0.39929693937301636,-0.10426110029220581
1040,plagsom,0.4010617136955261,0.40652990341186523,-0.005468189716339111
1041,planar,0.2829471230506897,0.07956783473491669,0.203379288315773
1042,plausibel,0.32582107186317444,0.1740586757659912,0.15176239609718323
1043,plutselig,0.48614630103111267,0.16023609042167664,0.32591021060943604
1044,poetisk,0.799003005027771,0.10179615765810013,0.6972068473696709
1045,polemisk,0.7723413705825806,0.13445621728897095,0.6378851532936096
1046,politisk,0.718615710735321,0.20023387670516968,0.5183818340301514
1047,politisk korrekt,0.6023441553115845,0.1984190195798874,0.4039251357316971
1048,polynomiell,0.32830390334129333,0.1299850344657898,0.19831886887550354
1049,populær,0.8209113478660583,0.057232845574617386,0.763678502291441
1050,porno,0.721325159072876,0.20218943059444427,0.5191357284784317
1051,portugisisk,0.5950748920440674,0.09751811623573303,0.49755677580833435
1052,positiv,0.6620263457298279,0.21562673151493073,0.44639961421489716
1053,possessiv,0.7745205163955688,0.11045429855585098,0.6640662178397179
1054,pragmatisk,0.7569654583930969,0.13358329236507416,0.6233821660280228
1055,predikativ,0.8902140259742737,0.02715759351849556,0.8630564324557781
1056,prektig,0.7758381366729736,0.08639756590127945,0.6894405707716942
1057,presentabel,0.5114039182662964,0.35546860098838806,0.15593531727790833
1058,preseptorisk,0.6919647455215454,0.19292636215686798,0.49903838336467743
1059,presis,0.6403414607048035,0.01575566455721855,0.6245857961475849
1060,primitiv,0.3809393644332886,0.12950319051742554,0.25143617391586304
1061,prippen,0.6849620342254639,0.2009914666414261,0.4839705675840378
1062,proaktiv,0.5475447773933411,0.19835826754570007,0.349186509847641
1063,profesjonell,0.6984073519706726,0.18124942481517792,0.5171579271554947
1064,profylaktisk,0.7351782917976379,0.15142858028411865,0.5837497115135193
1065,prostituert,0.43699100613594055,0.4065946340560913,0.030396372079849243
1066,puertoricansk,0.7897518277168274,0.07546842843294144,0.714283399283886
1067,puertorikansk,0.8305776715278625,0.08895052224397659,0.741627149283886
1068,pussig,0.5153502225875854,0.33490949869155884,0.1804407238960266
1069,pyntelig,0.5247128009796143,0.3734838366508484,0.15122896432876587
1070,pyreneisk,0.6297581195831299,0.15730130672454834,0.47245681285858154
1071,på,0.4366147220134735,0.03483893722295761,0.4017757847905159
1072,påfølgende,0.6303458213806152,0.1637791395187378,0.46656668186187744
1073,pågående,0.52772456407547,0.2151159942150116,0.3126085698604584
1074,pålitelig,0.6759392619132996,0.16581405699253082,0.5101252049207687
1075,pårørende,0.3660643994808197,0.20618239045143127,0.15988200902938843
1076,påseilet,0.8102266788482666,0.07208789885044098,0.7381387799978256
1077,påskrudd,0.6175782680511475,0.2047087550163269,0.41286951303482056
1078,påtroppende,0.3926989734172821,0.0621328167617321,0.33056615665555
1079,qatarsk,0.48589619994163513,0.04799283295869827,0.43790336698293686
1080,radial,0.6664885878562927,0.06682799011468887,0.5996605977416039
1081,radig,0.7524985671043396,0.070463165640831,0.6820354014635086
1082,radikal,0.7207289934158325,0.12408144772052765,0.5966475456953049
1083,raffinert,0.6582539677619934,0.1775495857000351,0.4807043820619583
1084,ram,0.8116094470024109,0.038254719227552414,0.7733547277748585
1085,rang,0.17447994649410248,0.03020888939499855,0.14427105709910393
1086,rank,0.7004174590110779,0.10484986752271652,0.5955675914883614
1087,rappkjeftet,0.664410412311554,0.20213787257671356,0.4622725397348404
1088,rar,0.8754807710647583,0.060080915689468384,0.8153998553752899
1089,rasjonal,0.9157195091247559,0.030467620119452477,0.8852518890053034
1090,rasjonell,0.7797854542732239,0.13964445888996124,0.6401409953832626
1091,rask,0.6852585673332214,0.14837871491909027,0.5368798524141312
1092,rastløs,0.5825330018997192,0.23381534218788147,0.34871765971183777
1093,raus,0.6956464052200317,0.20557425916194916,0.4900721460580826
1094,ravgul,0.7775399684906006,0.09225483983755112,0.6852851286530495
1095,real,0.8794641494750977,0.05408306419849396,0.8253810852766037
1096,redd,0.561945378780365,0.2056492120027542,0.3562961667776108
1097,refleksiv,0.6528370976448059,0.2602156400680542,0.3926214575767517
1098,regelmessig,0.4450936019420624,0.2959848940372467,0.14910870790481567
1099,regnbar,0.7078667879104614,0.06958765536546707,0.6382791325449944
1100,rein,0.6447715163230896,0.19278815388679504,0.45198336243629456
1101,relativ,0.8523612022399902,0.06001478433609009,0.7923464179039001
1102,relevant,0.6045649647712708,0.17841939628124237,0.4261455684900284
1103,religiøs,0.8410986065864563,0.07801426947116852,0.7630843371152878
1104,restriktiv,0.6557317972183228,0.2030545026063919,0.45267729461193085
1105,retorisk,0.8859924077987671,0.038841091096401215,0.8471513167023659
1106,rett,0.7190405130386353,0.1604180485010147,0.5586224645376205
1107,rettferdig,0.6930018067359924,0.1734973043203354,0.519504502415657
1108,rettmessig,0.7011533379554749,0.1509689837694168,0.550184354186058
1109,rettskaffen,0.8265893459320068,0.09709031134843826,0.7294990345835686
1110,rik,0.702006995677948,0.16880527138710022,0.5332017242908478
1111,rikelig,0.6346205472946167,0.16490618884563446,0.46971435844898224
1112,riktig,0.6545617580413818,0.09904000908136368,0.5555217489600182
1113,rimelig,0.6600828170776367,0.1961686760187149,0.4639141410589218
1114,ring,0.48417970538139343,0.20539462566375732,0.2787850797176361
1115,ringe,0.5623764395713806,0.22729863226413727,0.33507780730724335
1116,robust,0.3597037196159363,0.29384827613830566,0.06585544347763062
1117,rolig,0.6153981685638428,0.2333792895078659,0.38201887905597687
1118,romansk,0.492647647857666,0.20314043760299683,0.2895072102546692
1119,romantisk,0.2849283218383789,0.45510751008987427,-0.17017918825149536
1120,romersk,0.6454058289527893,0.043222591280937195,0.6021832376718521
1121,rosa,0.3564130961894989,0.2318379431962967,0.12457515299320221
1122,rosenrød,0.6493416428565979,0.11243852227926254,0.5369031205773354
1123,ru,0.6158881783485413,0.051081255078315735,0.5648069232702255
1124,rusk,0.6831496357917786,0.14454205334186554,0.538607582449913
1125,russisk,0.7167128920555115,0.09644642472267151,0.62026646733284
1126,rusten,0.4932730197906494,0.12976451218128204,0.36350850760936737
1127,rwandisk,0.7972337007522583,0.07943554222583771,0.7177981585264206
1128,ryddig,0.4415437877178192,0.3214956521987915,0.12004813551902771
1129,rystet,0.4915449619293213,0.1194087490439415,0.3721362128853798
1130,rå,0.6605229377746582,0.16509908437728882,0.4954238533973694
1131,rådyr,0.2814769744873047,0.05124136433005333,0.23023561015725136
1132,råtten,0.4758289158344269,0.2352946549654007,0.24053426086902618
1133,rød,0.024640178307890892,0.044897351413965225,-0.020257173106074333
1134,rørete,0.6311219334602356,0.28763914108276367,0.3434827923774719
1135,sakesløs,0.3885723948478699,0.29106029868125916,0.09751209616661072
1136,saksisk,0.7481739521026611,0.1523718684911728,0.5958020836114883
1137,sakte,0.6470749974250793,0.17018906772136688,0.47688592970371246
1138,saktmodig,0.5225979685783386,0.34646663069725037,0.17613133788108826
1139,salig,0.7844498753547668,0.13608340919017792,0.6483664661645889
1140,salomonisk,0.40794363617897034,0.1680762767791748,0.23986735939979553
1141,salomonsk,0.5894837975502014,0.14918847382068634,0.4402953237295151
1142,salongfähig,0.9002885818481445,0.04593383148312569,0.8543547503650188
1143,salt,0.5753705501556396,0.1096700057387352,0.46570054441690445
1144,samd,0.6778949499130249,0.09029629826545715,0.5875986516475677
1145,samfunnsmessig,0.6965927481651306,0.21487334370613098,0.48171940445899963
1146,samisk,0.8417460322380066,0.07372497022151947,0.7680210620164871
1147,samlet,0.5222054719924927,0.2418602555990219,0.28034521639347076
1148,sammenkrøkt,0.35429123044013977,0.1177925392985344,0.23649869114160538
1149,sammenlignende,0.735589325428009,0.04391422122716904,0.69167510420084
1150,sammenliknbar,0.5354360342025757,0.07479970902204514,0.46063632518053055
1151,sammensatt,0.5698843598365784,0.21842388808727264,0.3514604717493057
1152,sams,0.6769372820854187,0.12894660234451294,0.5479906797409058
1153,samtidig,0.5083051323890686,0.132893905043602,0.3754112273454666
1154,sann,0.741468071937561,0.099171943962574,0.642296127974987
1155,sannsynlig,0.5722901821136475,0.17222051322460175,0.4000696688890457
1156,sarkastisk,0.6325464844703674,0.08165264874696732,0.5508938357234001
1157,satt,0.5234421491622925,0.22829535603523254,0.29514679312705994
1158,sec,0.6169103384017944,0.11157818883657455,0.5053321495652199
1159,segneferdig,0.6113086938858032,0.22825320065021515,0.3830554932355881
1160,seig,0.7367158532142639,0.10984861850738525,0.6268672347068787
1161,seiglivet,0.7194963097572327,0.17028170824050903,0.5492146015167236
1162,sein,0.712709903717041,0.07537870854139328,0.6373311951756477
1163,seksstemmig,0.7094607353210449,0.12349288910627365,0.5859678462147713
1164,sekulær,0.8621604442596436,0.03969385102391243,0.8224665932357311
1165,selsom,0.43925949931144714,0.35219165682792664,0.08706784248352051
1166,selvbestaltet,0.5871439576148987,0.2395661324262619,0.3475778251886368
1167,selvisk,0.5837115049362183,0.277509868144989,0.30620163679122925
1168,selvopptatt,0.4079248905181885,0.3624838888645172,0.045441001653671265
1169,selvstendig,0.0952240377664566,0.17688098549842834,-0.08165694773197174
1170,sen,0.5425211787223816,0.09799475222826004,0.44452642649412155
1171,sentral,0.8305732011795044,0.07487458735704422,0.7556986138224602
1172,serbisk,0.7621831893920898,0.10902199149131775,0.6531611979007721
1173,serbokroatisk,0.8206941485404968,0.11194971203804016,0.7087444365024567
1174,show,0.687421977519989,0.20869353413581848,0.47872844338417053
1175,sid,0.7242956757545471,0.142055943608284,0.5822397321462631
1176,sigen,0.802407443523407,0.061854250729084015,0.740553192794323
1177,sikker,0.23262348771095276,0.33603915572166443,-0.10341566801071167
1178,sikkerhetsmessig,0.3854289650917053,0.09237274527549744,0.2930562198162079
1179,simpel,0.2809728682041168,0.10405677556991577,0.17691609263420105
1180,sinnssyk,0.7283637523651123,0.17436425387859344,0.5539994984865189
1181,sinober,0.6771715879440308,0.11002439260482788,0.5671471953392029
1182,sint,0.5694892406463623,0.18463429808616638,0.3848549425601959
1183,sint som en veps,0.4380124509334564,0.10460395365953445,0.33340849727392197
1184,sirkulerende,0.6469886898994446,0.13175396621227264,0.5152347236871719
1185,sist,0.6726139783859253,0.1580817848443985,0.5145321935415268
1186,sitrongul,0.1001923680305481,0.04954228177666664,0.050650086253881454
1187,sjanselaus,0.5361060500144958,0.18455097079277039,0.35155507922172546
1188,sjanseløs,0.48077496886253357,0.165602445602417,0.3151725232601166
1189,sjarmerende,0.482334166765213,0.2458888441324234,0.2364453226327896
1190,sjenerøs,0.6257117986679077,0.22677259147167206,0.39893920719623566
1191,sjokkert,0.4292195737361908,0.11852189153432846,0.31069768220186234
1192,sjuk,0.4874156713485718,0.22933730483055115,0.25807836651802063
1193,sjølstendig,0.23420700430870056,0.1654486358165741,0.06875836849212646
1194,skadelig,0.572228729724884,0.2074693888425827,0.36475934088230133
1195,skadesløs,0.4102073013782501,0.19474413990974426,0.21546316146850586
1196,skalar,0.6536179184913635,0.07992085069417953,0.573697067797184
1197,skamfull,0.4029110074043274,0.3104992210865021,0.09241178631782532
1198,skandinavisk,0.6082460880279541,0.2404388040304184,0.3678072839975357
1199,skarp,0.7990649938583374,0.07786361128091812,0.7212013825774193
1200,skeiv,0.7975364327430725,0.12313783913850784,0.6743985936045647
1201,skeptisk,0.6135511994361877,0.14344856142997742,0.4701026380062103
1202,skikkelig,0.5139173269271851,0.22462865710258484,0.2892886698246002
1203,skilt,0.7223730087280273,0.18618042767047882,0.5361925810575485
1204,skinn,0.2923291325569153,0.15076874196529388,0.1415603905916214
1205,skinnbarlig,0.5596462488174438,0.3104656934738159,0.24918055534362793
1206,skipbrudden,0.8512934446334839,0.07011138647794724,0.7811820581555367
1207,skitten,0.6488615870475769,0.16623350977897644,0.48262807726860046
1208,skjelmsk,0.5986402034759521,0.19418995082378387,0.4044502526521683
1209,skjematisk,0.4668816924095154,0.2832777202129364,0.18360397219657898
1210,skjev,0.599153995513916,0.2300151288509369,0.3691388666629791
1211,skjær,0.6983468532562256,0.19554144144058228,0.5028054118156433
1212,skjønn,0.3754202127456665,0.47679802775382996,-0.10137781500816345
1213,skjønnlitterær,0.6175389289855957,0.2269715517759323,0.3905673772096634
1214,skriftlig,0.45476484298706055,0.2549460232257843,0.19981881976127625
1215,skrivefør,0.8005525469779968,0.11844964325428009,0.6821029037237167
1216,skråsikker,0.41301774978637695,0.24187545478343964,0.17114229500293732
1217,skrøpelig,0.5795466899871826,0.32051026821136475,0.25903642177581787
1218,skulkesyk,0.5555583834648132,0.2036205530166626,0.35193783044815063
1219,sky,0.6504663825035095,0.12191063910722733,0.5285557433962822
1220,skyet,0.7870630621910095,0.030034901574254036,0.7570281606167555
1221,skyfri,0.7585927248001099,0.1150135025382042,0.6435792222619057
1222,skånsom,0.300817608833313,0.5315535068511963,-0.2307358980178833
1223,slibrig,0.6139649748802185,0.21337459981441498,0.40059037506580353
1224,sliten,0.47429418563842773,0.21428224444389343,0.2600119411945343
1225,smakløs,0.4594612419605255,0.23342302441596985,0.22603821754455566
